y_test,y_predicted
14.0,10.11
113.0,125.32
205.0,216.28
3.0,4.04
171.0,169.79
242.0,238.52
3.0,4.04
510.0,495.23
64.0,62.66
237.0,224.37
234.0,224.37
510.0,499.27
61.0,60.64
302.0,295.12
100.0,97.02
364.0,361.82
246.0,244.58
255.0,252.67
195.0,196.07
2.0,0.0
2.0,4.04
396.0,394.16
512.0,507.36
428.0,422.46
163.0,155.64
192.0,190.01
254.0,246.6
220.0,218.31
3.0,0.0
249.0,242.56
7.0,4.04
54.0,58.62
304.0,301.18
105.0,115.22
258.0,252.67
202.0,196.07
282.0,278.95
37.0,32.34
409.0,406.29
277.0,266.82
478.0,470.97
259.0,254.69
309.0,301.18
99.0,99.05
2.0,4.04
129.0,131.39
202.0,202.13
510.0,503.32
254.0,246.6
109.0,107.13
255.0,256.71
398.0,394.16
24.0,26.28
1.0,0.0
15.0,12.13
3.0,4.04
253.0,252.67
198.0,196.07
510.0,499.27
497.0,487.15
253.0,246.6
343.0,337.57
507.0,497.25
2.0,2.02
259.0,250.65
479.0,470.97
273.0,270.86
253.0,246.6
92.0,95.0
122.0,135.43
376.0,380.01
258.0,258.73
172.0,175.86
1.0,0.0
221.0,218.31
297.0,291.07
468.0,466.93
445.0,434.59
510.0,495.23
289.0,280.97
81.0,80.85
3.0,0.0
3.0,4.04
301.0,299.16
191.0,190.01
143.0,143.52
50.0,50.53
274.0,276.92
219.0,230.43
460.0,454.8
450.0,442.68
512.0,501.29
454.0,444.7
287.0,274.9
28.0,22.23
258.0,246.6
397.0,394.16
129.0,127.34
157.0,157.67
31.0,32.34
512.0,513.42
66.0,78.83
364.0,371.93
286.0,282.99
97.0,95.0
16.0,12.13
460.0,448.74
193.0,196.07
179.0,169.79
510.0,489.17
255.0,246.6
146.0,147.56
2.0,0.0
253.0,250.65
485.0,479.06
93.0,92.98
512.0,499.27
45.0,40.43
208.0,210.22
512.0,499.27
75.0,76.81
74.0,74.79
197.0,192.03
36.0,36.38
510.0,503.32
33.0,32.34
1.0,0.0
131.0,129.37
363.0,363.84
128.0,131.39
253.0,250.65
464.0,454.8
111.0,111.17
259.0,252.67
19.0,14.15
84.0,80.85
22.0,20.21
194.0,198.09
502.0,491.19
429.0,426.5
254.0,248.63
29.0,24.26
122.0,123.3
484.0,477.04
454.0,450.76
259.0,252.67
156.0,151.6
389.0,384.06
272.0,270.86
22.0,28.3
108.0,105.11
259.0,252.67
300.0,299.16
240.0,238.52
260.0,260.75
144.0,141.49
270.0,266.82
385.0,380.01
510.0,501.29
260.0,254.69
476.0,462.89
147.0,141.49
50.0,50.53
255.0,250.65
173.0,171.81
42.0,44.47
195.0,194.05
3.0,6.06
502.0,507.36
339.0,339.59
73.0,78.83
19.0,12.13
273.0,268.84
253.0,248.63
2.0,0.0
3.0,0.0
156.0,145.54
3.0,2.02
2.0,2.02
2.0,2.02
253.0,246.6
510.0,501.29
510.0,501.29
3.0,0.0
398.0,384.06
128.0,125.32
253.0,250.65
359.0,355.76
503.0,493.21
254.0,246.6
264.0,264.8
215.0,224.37
1.0,12.13
216.0,216.28
172.0,171.81
254.0,252.67
225.0,224.37
512.0,499.27
308.0,311.29
47.0,40.43
174.0,171.81
2.0,0.0
343.0,341.61
183.0,179.9
403.0,400.23
22.0,18.19
396.0,390.12
142.0,141.49
173.0,173.84
73.0,72.77
345.0,339.59
54.0,54.58
277.0,272.88
251.0,248.63
110.0,105.11
394.0,390.12
82.0,78.83
253.0,246.6
114.0,111.17
365.0,359.8
506.0,495.23
135.0,131.39
3.0,2.02
371.0,361.82
234.0,236.5
36.0,34.36
250.0,246.6
311.0,307.24
2.0,2.02
240.0,236.5
277.0,276.92
361.0,359.8
114.0,113.2
278.0,270.86
253.0,246.6
350.0,347.67
69.0,64.68
258.0,250.65
1.0,2.02
24.0,24.26
253.0,248.63
269.0,266.82
255.0,252.67
449.0,438.63
411.0,404.27
467.0,458.85
85.0,80.85
2.0,0.0
95.0,95.0
73.0,76.81
3.0,0.0
203.0,200.11
186.0,185.96
278.0,276.92
231.0,234.48
259.0,260.75
189.0,187.99
217.0,216.28
141.0,137.45
234.0,230.43
293.0,287.03
506.0,499.27
332.0,321.39
304.0,297.14
354.0,349.69
350.0,345.65
385.0,382.03
484.0,477.04
231.0,228.41
155.0,153.62
118.0,117.24
227.0,234.48
94.0,99.05
282.0,280.97
511.0,501.29
170.0,171.81
410.0,406.29
176.0,181.92
41.0,40.43
179.0,177.88
328.0,323.42
230.0,228.41
150.0,147.56
82.0,80.85
385.0,382.03
512.0,505.34
254.0,250.65
486.0,475.02
302.0,293.1
181.0,179.9
153.0,151.6
253.0,250.65
3.0,0.0
1.0,0.0
313.0,313.31
253.0,256.71
274.0,276.92
208.0,212.24
399.0,394.16
211.0,212.24
1.0,0.0
108.0,103.09
259.0,254.69
253.0,248.63
441.0,436.61
221.0,216.28
35.0,34.36
104.0,101.07
196.0,198.09
106.0,109.15
195.0,194.05
227.0,224.37
206.0,198.09
265.0,260.75
467.0,456.82
416.0,408.31
438.0,430.55
412.0,406.29
338.0,329.48
8.0,8.09
199.0,200.11
484.0,477.04
255.0,256.71
46.0,42.45
302.0,295.12
296.0,297.14
101.0,111.17
118.0,123.3
3.0,0.0
159.0,159.69
258.0,256.71
169.0,167.77
231.0,226.39
305.0,299.16
260.0,252.67
2.0,0.0
1.0,2.02
511.0,497.25
442.0,434.59
138.0,139.47
96.0,90.96
50.0,44.47
53.0,56.6
305.0,303.2
2.0,0.0
512.0,505.34
63.0,60.64
226.0,224.37
62.0,62.66
75.0,78.83
511.0,501.29
232.0,228.41
247.0,244.58
172.0,165.75
3.0,2.02
258.0,252.67
258.0,254.69
262.0,256.71
325.0,319.37
2.0,2.02
190.0,183.94
164.0,163.73
341.0,337.57
260.0,258.73
258.0,250.65
189.0,183.94
392.0,386.08
338.0,331.5
68.0,64.68
283.0,274.9
496.0,489.17
275.0,276.92
258.0,250.65
3.0,0.0
512.0,501.29
413.0,412.36
425.0,420.44
258.0,244.58
255.0,252.67
2.0,2.02
360.0,359.8
255.0,254.69
230.0,228.41
397.0,392.14
174.0,169.79
150.0,155.64
42.0,44.47
137.0,137.45
120.0,121.28
495.0,489.17
143.0,141.49
510.0,497.25
512.0,501.29
332.0,323.42
372.0,363.84
243.0,238.52
253.0,252.67
26.0,24.26
200.0,200.11
182.0,181.92
108.0,107.13
510.0,511.4
291.0,299.16
218.0,226.39
260.0,254.69
511.0,503.32
364.0,357.78
2.0,0.0
58.0,50.53
258.0,252.67
107.0,99.05
378.0,375.97
71.0,70.75
3.0,2.02
510.0,499.27
90.0,97.02
281.0,278.95
423.0,416.4
285.0,278.95
1.0,0.0
260.0,252.67
277.0,270.86
253.0,248.63
378.0,373.95
411.0,404.27
254.0,250.65
198.0,196.07
54.0,54.58
492.0,485.12
107.0,107.13
225.0,224.37
106.0,101.07
2.0,2.02
241.0,236.5
171.0,173.84
452.0,448.74
101.0,99.05
161.0,157.67
383.0,373.95
48.0,50.53
413.0,406.29
3.0,0.0
60.0,62.66
490.0,479.06
365.0,363.84
1.0,0.0
512.0,501.29
259.0,250.65
73.0,72.77
179.0,177.88
41.0,38.41
57.0,60.64
89.0,88.94
504.0,495.23
3.0,0.0
81.0,82.88
408.0,402.25
61.0,60.64
476.0,473.0
254.0,244.58
260.0,254.69
254.0,248.63
196.0,196.07
49.0,44.47
130.0,131.39
230.0,228.41
255.0,252.67
385.0,384.06
291.0,287.03
183.0,179.9
3.0,0.0
250.0,246.6
484.0,477.04
146.0,143.52
196.0,192.03
259.0,248.63
512.0,503.32
155.0,153.62
129.0,125.32
458.0,446.72
493.0,487.15
66.0,68.73
258.0,250.65
237.0,234.48
127.0,129.37
223.0,222.35
253.0,252.67
157.0,157.67
1.0,0.0
128.0,129.37
500.0,497.25
353.0,347.67
265.0,262.78
111.0,103.09
162.0,161.71
360.0,353.74
78.0,74.79
54.0,54.58
215.0,214.26
59.0,60.64
49.0,52.56
366.0,365.86
470.0,460.87
406.0,402.25
238.0,230.43
277.0,270.86
495.0,485.12
260.0,256.71
2.0,0.0
37.0,32.34
505.0,497.25
49.0,50.53
469.0,466.93
200.0,206.18
279.0,274.9
329.0,321.39
154.0,159.69
48.0,46.49
154.0,153.62
139.0,139.47
31.0,26.28
474.0,468.95
99.0,99.05
345.0,339.59
18.0,14.15
152.0,153.62
157.0,155.64
96.0,95.0
510.0,501.29
260.0,252.67
258.0,254.69
29.0,20.21
495.0,487.15
255.0,252.67
120.0,117.24
38.0,34.36
2.0,0.0
512.0,507.36
347.0,341.61
439.0,436.61
75.0,70.75
495.0,487.15
255.0,250.65
80.0,80.85
80.0,78.83
512.0,501.29
377.0,377.99
469.0,460.87
511.0,503.32
154.0,149.58
143.0,143.52
99.0,103.09
2.0,2.02
36.0,38.41
489.0,483.1
209.0,208.2
438.0,434.59
291.0,293.1
358.0,363.84
181.0,181.92
319.0,311.29
447.0,440.65
123.0,119.26
2.0,4.04
259.0,248.63
415.0,412.36
23.0,30.32
399.0,394.16
246.0,240.54
115.0,115.22
308.0,303.2
1.0,0.0
405.0,400.23
286.0,280.97
353.0,349.69
134.0,127.34
288.0,285.01
264.0,256.71
355.0,347.67
103.0,105.11
58.0,52.56
3.0,2.02
14.0,12.13
511.0,507.36
91.0,88.94
116.0,117.24
229.0,222.35
127.0,125.32
464.0,458.85
424.0,416.4
32.0,30.32
73.0,66.7
188.0,187.99
1.0,0.0
259.0,256.71
511.0,499.27
102.0,99.05
329.0,321.39
1.0,0.0
461.0,458.85
288.0,285.01
162.0,161.71
80.0,72.77
223.0,220.33
372.0,371.93
30.0,32.34
302.0,299.16
146.0,143.52
254.0,250.65
287.0,280.97
253.0,250.65
2.0,0.0
22.0,18.19
205.0,206.18
107.0,107.13
442.0,438.63
102.0,97.02
342.0,337.57
483.0,475.02
410.0,406.29
63.0,62.66
301.0,295.12
153.0,153.62
164.0,161.71
111.0,111.17
258.0,250.65
510.0,501.29
400.0,396.18
21.0,26.28
77.0,78.83
140.0,141.49
1.0,2.02
260.0,256.71
510.0,501.29
1.0,0.0
356.0,351.71
49.0,46.49
370.0,371.93
144.0,143.52
352.0,347.67
259.0,252.67
258.0,252.67
129.0,129.37
287.0,278.95
487.0,485.12
342.0,337.57
108.0,105.11
398.0,388.1
2.0,4.04
151.0,153.62
354.0,349.69
1.0,2.02
253.0,248.63
234.0,230.43
61.0,64.68
152.0,153.62
255.0,250.65
168.0,165.75
384.0,380.01
510.0,501.29
258.0,246.6
311.0,305.22
1.0,0.0
259.0,254.69
210.0,206.18
340.0,339.59
171.0,165.75
202.0,202.13
370.0,367.89
253.0,256.71
254.0,254.69
273.0,266.82
133.0,131.39
168.0,161.71
253.0,250.65
227.0,224.37
41.0,40.43
2.0,0.0
62.0,58.62
138.0,141.49
9.0,8.09
109.0,109.15
336.0,329.48
3.0,0.0
305.0,297.14
259.0,252.67
67.0,66.7
131.0,123.3
108.0,103.09
254.0,248.63
1.0,0.0
416.0,410.33
23.0,18.19
81.0,82.88
214.0,210.22
1.0,0.0
2.0,2.02
52.0,48.51
137.0,137.45
337.0,331.5
65.0,68.73
91.0,86.92
254.0,250.65
258.0,258.73
410.0,404.27
510.0,499.27
148.0,143.52
146.0,141.49
71.0,66.7
3.0,4.04
62.0,64.68
73.0,74.79
16.0,14.15
75.0,74.79
207.0,212.24
226.0,234.48
473.0,466.93
253.0,248.63
269.0,264.8
80.0,72.77
41.0,38.41
316.0,311.29
139.0,135.43
346.0,335.54
322.0,315.33
258.0,254.69
103.0,101.07
217.0,216.28
446.0,440.65
41.0,42.45
221.0,220.33
383.0,373.95
253.0,250.65
350.0,343.63
417.0,410.33
404.0,398.21
511.0,501.29
333.0,325.44
443.0,434.59
197.0,198.09
126.0,123.3
62.0,58.62
272.0,270.86
488.0,483.1
406.0,406.29
269.0,270.86
267.0,274.9
459.0,456.82
254.0,256.71
255.0,252.67
510.0,497.25
181.0,175.86
265.0,264.8
510.0,495.23
327.0,327.46
255.0,250.65
84.0,80.85
502.0,497.25
410.0,406.29
253.0,252.67
212.0,210.22
400.0,394.16
259.0,256.71
440.0,436.61
200.0,202.13
109.0,107.13
324.0,319.37
181.0,181.92
3.0,8.09
382.0,375.97
450.0,446.72
448.0,444.7
185.0,181.92
359.0,351.71
371.0,363.84
65.0,68.73
258.0,252.67
1.0,0.0
136.0,137.45
221.0,220.33
475.0,470.97
121.0,129.37
190.0,190.01
461.0,452.78
291.0,289.05
176.0,177.88
143.0,139.47
483.0,473.0
474.0,466.93
163.0,163.73
184.0,177.88
312.0,305.22
362.0,357.78
510.0,499.27
243.0,238.52
414.0,408.31
433.0,424.48
157.0,161.71
480.0,483.1
260.0,254.69
179.0,179.9
1.0,0.0
88.0,88.94
343.0,347.67
254.0,252.67
21.0,24.26
461.0,452.78
1.0,2.02
292.0,293.1
74.0,72.77
299.0,297.14
503.0,491.19
474.0,466.93
230.0,222.35
248.0,240.54
462.0,456.82
2.0,2.02
436.0,432.57
255.0,250.65
1.0,0.0
294.0,291.07
507.0,501.29
511.0,515.44
290.0,282.99
253.0,248.63
289.0,278.95
3.0,6.06
75.0,74.79
205.0,202.13
497.0,491.19
32.0,34.36
254.0,250.65
10.0,18.19
224.0,230.43
154.0,151.6
51.0,50.53
1.0,0.0
426.0,414.38
275.0,274.9
160.0,153.62
432.0,422.46
459.0,448.74
181.0,177.88
511.0,499.27
1.0,0.0
108.0,107.13
2.0,0.0
79.0,82.88
40.0,38.41
22.0,24.26
197.0,194.05
506.0,501.29
380.0,380.01
376.0,367.89
130.0,123.3
253.0,248.63
377.0,371.93
88.0,88.94
1.0,2.02
119.0,117.24
272.0,272.88
103.0,105.11
3.0,10.11
482.0,479.06
165.0,163.73
262.0,258.73
246.0,238.52
258.0,250.65
336.0,329.48
315.0,309.27
152.0,149.58
88.0,84.9
16.0,14.15
81.0,80.85
7.0,14.15
240.0,238.52
20.0,18.19
87.0,86.92
254.0,252.67
109.0,109.15
1.0,0.0
443.0,436.61
255.0,250.65
511.0,503.32
259.0,250.65
230.0,224.37
255.0,248.63
377.0,373.95
2.0,0.0
502.0,495.23
60.0,58.62
448.0,442.68
72.0,70.75
210.0,220.33
127.0,127.34
510.0,503.32
114.0,113.2
375.0,365.86
452.0,444.7
116.0,115.22
201.0,200.11
30.0,22.23
139.0,139.47
409.0,404.27
131.0,133.41
260.0,260.75
13.0,12.13
510.0,501.29
279.0,276.92
15.0,18.19
169.0,161.71
329.0,323.42
388.0,386.08
97.0,95.0
46.0,40.43
130.0,129.37
402.0,402.25
259.0,256.71
123.0,123.3
410.0,402.25
391.0,384.06
151.0,153.62
1.0,0.0
402.0,398.21
298.0,295.12
255.0,254.69
123.0,119.26
149.0,145.54
333.0,331.5
67.0,66.7
2.0,2.02
184.0,183.94
153.0,151.6
90.0,88.94
243.0,238.52
389.0,382.03
3.0,0.0
477.0,468.95
255.0,250.65
255.0,252.67
318.0,311.29
10.0,8.09
241.0,234.48
53.0,54.58
1.0,4.04
102.0,99.05
442.0,438.63
259.0,256.71
9.0,6.06
258.0,250.65
151.0,145.54
5.0,6.06
345.0,339.59
510.0,497.25
58.0,58.62
48.0,46.49
61.0,56.6
73.0,76.81
411.0,408.31
182.0,181.92
195.0,194.05
178.0,177.88
255.0,252.67
212.0,214.26
260.0,256.71
251.0,246.6
131.0,127.34
337.0,333.52
325.0,319.37
435.0,428.53
59.0,56.6
2.0,0.0
108.0,109.15
237.0,236.5
143.0,147.56
149.0,149.58
242.0,236.5
349.0,341.61
218.0,216.28
255.0,256.71
330.0,325.44
315.0,309.27
512.0,503.32
377.0,369.91
445.0,438.63
281.0,272.88
1.0,0.0
492.0,485.12
255.0,254.69
2.0,2.02
196.0,194.05
510.0,501.29
20.0,32.34
512.0,509.38
124.0,127.34
84.0,84.9
253.0,246.6
274.0,272.88
471.0,462.89
35.0,34.36
203.0,198.09
316.0,307.24
305.0,309.27
387.0,382.03
356.0,347.67
200.0,198.09
214.0,210.22
69.0,66.7
1.0,2.02
476.0,473.0
260.0,254.69
28.0,28.3
107.0,103.09
512.0,505.34
178.0,179.9
70.0,68.73
3.0,0.0
204.0,202.13
139.0,141.49
260.0,256.71
104.0,101.07
195.0,192.03
2.0,0.0
389.0,384.06
251.0,250.65
56.0,54.58
10.0,6.06
275.0,268.84
494.0,487.15
3.0,0.0
490.0,479.06
496.0,487.15
389.0,388.1
451.0,438.63
441.0,432.57
192.0,187.99
357.0,349.69
192.0,192.03
380.0,377.99
511.0,505.34
139.0,145.54
2.0,10.11
472.0,475.02
258.0,264.8
253.0,258.73
93.0,88.94
222.0,218.31
24.0,20.21
45.0,46.49
50.0,42.45
363.0,353.74
2.0,2.02
150.0,147.56
511.0,499.27
39.0,38.41
260.0,254.69
1.0,0.0
2.0,4.04
375.0,369.91
259.0,252.67
76.0,72.77
2.0,0.0
2.0,4.04
490.0,483.1
1.0,4.04
114.0,113.2
22.0,18.19
123.0,123.3
290.0,287.03
130.0,129.37
1.0,0.0
504.0,495.23
5.0,6.06
1.0,2.02
202.0,198.09
215.0,216.28
102.0,101.07
75.0,72.77
103.0,101.07
22.0,22.23
510.0,505.34
194.0,190.01
73.0,74.79
245.0,238.52
254.0,250.65
253.0,248.63
255.0,252.67
3.0,0.0
74.0,70.75
130.0,133.41
253.0,248.63
258.0,252.67
207.0,206.18
253.0,246.6
253.0,246.6
170.0,169.79
56.0,52.56
482.0,473.0
48.0,48.51
189.0,185.96
397.0,388.1
255.0,252.67
293.0,289.05
157.0,153.62
271.0,266.82
176.0,173.84
468.0,464.91
253.0,246.6
37.0,38.41
174.0,173.84
255.0,250.65
259.0,258.73
232.0,230.43
236.0,232.46
126.0,125.32
8.0,10.11
37.0,38.41
373.0,369.91
512.0,507.36
428.0,422.46
156.0,151.6
213.0,208.2
230.0,228.41
59.0,56.6
463.0,454.8
193.0,192.03
466.0,460.87
27.0,28.3
92.0,99.05
114.0,121.28
6.0,10.11
486.0,479.06
304.0,299.16
511.0,505.34
444.0,432.57
102.0,99.05
255.0,246.6
405.0,398.21
205.0,206.18
262.0,256.71
93.0,92.98
2.0,0.0
88.0,90.96
139.0,151.6
333.0,335.54
2.0,2.02
364.0,355.76
469.0,456.82
63.0,64.68
491.0,479.06
396.0,388.1
421.0,416.4
474.0,464.91
259.0,250.65
307.0,297.14
351.0,347.67
345.0,341.61
131.0,127.34
2.0,2.02
253.0,254.69
349.0,347.67
253.0,256.71
141.0,149.58
138.0,139.47
239.0,236.5
20.0,20.21
347.0,343.63
3.0,0.0
266.0,260.75
289.0,280.97
254.0,244.58
108.0,103.09
1.0,0.0
1.0,0.0
319.0,317.35
6.0,8.09
297.0,293.1
150.0,145.54
510.0,499.27
510.0,501.29
147.0,145.54
259.0,252.67
153.0,151.6
510.0,503.32
20.0,20.21
438.0,434.59
50.0,46.49
109.0,109.15
96.0,105.11
255.0,262.78
416.0,414.38
395.0,386.08
141.0,139.47
213.0,208.2
163.0,165.75
42.0,40.43
421.0,416.4
3.0,2.02
51.0,50.53
1.0,0.0
510.0,501.29
25.0,28.3
89.0,86.92
253.0,248.63
454.0,446.72
270.0,268.84
121.0,115.22
251.0,246.6
3.0,0.0
336.0,333.52
111.0,105.11
136.0,139.47
511.0,499.27
159.0,157.67
1.0,4.04
347.0,339.59
289.0,285.01
253.0,248.63
429.0,424.48
32.0,28.3
320.0,315.33
115.0,117.24
77.0,78.83
389.0,384.06
238.0,236.5
167.0,165.75
424.0,414.38
177.0,177.88
165.0,163.73
32.0,28.3
290.0,289.05
27.0,26.28
3.0,2.02
188.0,185.96
360.0,353.74
473.0,468.95
253.0,244.58
253.0,244.58
131.0,129.37
202.0,200.11
230.0,226.39
3.0,2.02
22.0,20.21
114.0,111.17
234.0,236.5
253.0,252.67
96.0,97.02
147.0,147.56
255.0,250.65
265.0,262.78
384.0,380.01
418.0,410.33
311.0,301.18
25.0,22.23
337.0,331.5
373.0,369.91
122.0,125.32
422.0,412.36
46.0,42.45
173.0,175.86
221.0,218.31
270.0,276.92
404.0,400.23
487.0,483.1
332.0,323.42
512.0,499.27
255.0,252.67
350.0,341.61
166.0,163.73
484.0,475.02
254.0,248.63
258.0,250.65
440.0,434.59
3.0,10.11
259.0,260.75
3.0,10.11
421.0,420.44
44.0,42.45
145.0,147.56
349.0,343.63
503.0,495.23
512.0,495.23
328.0,319.37
478.0,466.93
358.0,347.67
2.0,2.02
186.0,181.92
224.0,224.37
303.0,301.18
483.0,475.02
3.0,8.09
191.0,202.13
1.0,6.06
79.0,90.96
397.0,394.16
251.0,246.6
455.0,444.7
386.0,373.95
238.0,226.39
228.0,212.24
179.0,177.88
5.0,4.04
278.0,274.9
320.0,315.33
157.0,157.67
1.0,0.0
469.0,466.93
263.0,266.82
454.0,448.74
60.0,56.6
249.0,238.52
282.0,278.95
219.0,218.31
33.0,30.32
3.0,2.02
254.0,248.63
253.0,248.63
3.0,6.06
72.0,72.77
263.0,260.75
258.0,254.69
430.0,424.48
231.0,226.39
40.0,34.36
380.0,373.95
48.0,48.51
305.0,303.2
258.0,252.67
10.0,8.09
54.0,48.51
420.0,414.38
99.0,101.07
114.0,111.17
510.0,495.23
255.0,250.65
253.0,250.65
511.0,499.27
11.0,10.11
365.0,361.82
76.0,74.79
1.0,0.0
249.0,242.56
168.0,169.79
373.0,369.91
127.0,127.34
243.0,240.54
154.0,151.6
305.0,303.2
128.0,127.34
238.0,230.43
38.0,32.34
3.0,2.02
306.0,301.18
511.0,503.32
254.0,252.67
339.0,327.46
233.0,230.43
483.0,477.04
370.0,365.86
253.0,250.65
196.0,190.01
255.0,254.69
119.0,119.26
315.0,313.31
45.0,46.49
189.0,190.01
479.0,470.97
73.0,80.85
258.0,258.73
317.0,307.24
173.0,173.84
204.0,202.13
10.0,8.09
102.0,101.07
248.0,244.58
154.0,155.64
120.0,121.28
97.0,95.0
512.0,503.32
7.0,8.09
260.0,254.69
254.0,248.63
86.0,84.9
147.0,143.52
2.0,0.0
511.0,501.29
108.0,105.11
49.0,50.53
38.0,32.34
511.0,505.34
1.0,0.0
1.0,0.0
255.0,250.65
381.0,375.97
236.0,236.5
334.0,327.46
493.0,485.12
390.0,384.06
489.0,483.1
491.0,479.06
512.0,505.34
484.0,475.02
179.0,173.84
450.0,442.68
28.0,28.3
3.0,8.09
450.0,448.74
511.0,515.44
394.0,402.25
490.0,491.19
54.0,60.64
253.0,260.75
392.0,388.1
433.0,428.53
1.0,0.0
453.0,436.61
440.0,428.53
491.0,487.15
40.0,32.34
81.0,80.85
7.0,6.06
284.0,282.99
512.0,503.32
258.0,252.67
254.0,248.63
38.0,32.34
510.0,505.34
258.0,262.78
348.0,343.63
501.0,485.12
129.0,123.3
264.0,264.8
212.0,210.22
343.0,343.63
36.0,32.34
131.0,133.41
399.0,394.16
60.0,62.66
318.0,313.31
214.0,216.28
255.0,252.67
359.0,351.71
332.0,325.44
210.0,204.16
259.0,252.67
191.0,187.99
258.0,252.67
286.0,282.99
232.0,226.39
372.0,367.89
255.0,252.67
5.0,4.04
253.0,248.63
175.0,175.86
445.0,444.7
259.0,252.67
203.0,200.11
289.0,280.97
260.0,258.73
260.0,254.69
254.0,248.63
3.0,0.0
262.0,256.71
326.0,319.37
124.0,125.32
49.0,46.49
282.0,274.9
11.0,10.11
3.0,4.04
384.0,377.99
93.0,92.98
189.0,187.99
387.0,380.01
138.0,133.41
486.0,477.04
156.0,153.62
3.0,0.0
410.0,404.27
390.0,388.1
462.0,454.8
254.0,248.63
253.0,248.63
404.0,398.21
136.0,137.45
242.0,242.56
510.0,501.29
455.0,450.76
465.0,456.82
102.0,101.07
42.0,48.51
132.0,135.43
392.0,388.1
247.0,246.6
398.0,394.16
36.0,32.34
222.0,224.37
255.0,262.78
53.0,64.68
1.0,0.0
410.0,402.25
405.0,400.23
210.0,206.18
255.0,248.63
255.0,250.65
313.0,299.16
99.0,97.02
117.0,113.2
101.0,97.02
17.0,18.19
477.0,470.97
152.0,151.6
258.0,258.73
254.0,246.6
153.0,151.6
456.0,448.74
258.0,256.71
511.0,499.27
158.0,155.64
3.0,2.02
510.0,495.23
2.0,4.04
259.0,254.69
437.0,428.53
2.0,4.04
309.0,305.22
66.0,66.7
3.0,12.13
186.0,183.94
10.0,10.11
511.0,499.27
253.0,248.63
384.0,377.99
221.0,212.24
380.0,375.97
3.0,0.0
338.0,331.5
133.0,133.41
364.0,361.82
136.0,133.41
510.0,499.27
144.0,145.54
68.0,64.68
264.0,262.78
14.0,12.13
428.0,426.5
216.0,210.22
259.0,254.69
258.0,250.65
255.0,252.67
308.0,309.27
164.0,163.73
74.0,74.79
260.0,252.67
272.0,268.84
131.0,127.34
3.0,2.02
253.0,250.65
71.0,72.77
65.0,62.66
255.0,252.67
27.0,24.26
8.0,6.06
258.0,252.67
3.0,0.0
260.0,256.71
122.0,121.28
255.0,248.63
3.0,0.0
253.0,250.65
28.0,24.26
254.0,250.65
503.0,493.21
303.0,297.14
306.0,297.14
260.0,254.69
228.0,226.39
510.0,497.25
512.0,505.34
77.0,76.81
496.0,483.1
463.0,458.85
106.0,107.13
62.0,64.68
39.0,40.43
153.0,155.64
315.0,315.33
18.0,26.28
511.0,509.38
254.0,250.65
260.0,262.78
511.0,503.32
254.0,246.6
255.0,248.63
443.0,432.57
253.0,246.6
506.0,497.25
253.0,246.6
108.0,109.15
110.0,109.15
258.0,254.69
16.0,22.23
251.0,248.63
323.0,317.35
1.0,0.0
112.0,111.17
247.0,250.65
145.0,145.54
99.0,97.02
241.0,234.48
72.0,68.73
95.0,95.0
510.0,499.27
218.0,212.24
344.0,339.59
219.0,216.28
316.0,309.27
402.0,394.16
20.0,22.23
377.0,367.89
19.0,16.17
2.0,6.06
307.0,301.18
510.0,501.29
255.0,254.69
512.0,501.29
511.0,499.27
417.0,414.38
497.0,489.17
445.0,432.57
54.0,52.56
512.0,501.29
154.0,157.67
511.0,507.36
415.0,414.38
119.0,129.37
3.0,10.11
221.0,234.48
194.0,206.18
510.0,509.38
471.0,466.93
138.0,135.43
141.0,137.45
284.0,278.95
3.0,0.0
262.0,254.69
510.0,493.21
254.0,248.63
255.0,252.67
255.0,256.71
325.0,327.46
436.0,434.59
488.0,483.1
374.0,365.86
191.0,185.96
22.0,24.26
127.0,129.37
116.0,117.24
314.0,311.29
139.0,135.43
403.0,400.23
512.0,503.32
231.0,238.52
58.0,60.64
253.0,246.6
255.0,250.65
507.0,499.27
491.0,481.08
146.0,139.47
53.0,50.53
254.0,250.65
40.0,50.53
253.0,254.69
409.0,402.25
220.0,220.33
349.0,339.59
229.0,234.48
155.0,163.73
9.0,10.11
488.0,481.08
3.0,0.0
417.0,412.36
61.0,54.58
341.0,333.52
445.0,436.61
2.0,4.04
511.0,499.27
483.0,473.0
80.0,84.9
241.0,230.43
494.0,487.15
506.0,497.25
273.0,268.84
74.0,74.79
240.0,232.46
258.0,258.73
259.0,260.75
253.0,254.69
2.0,0.0
321.0,317.35
260.0,254.69
258.0,264.8
412.0,408.31
3.0,0.0
3.0,2.02
83.0,80.85
254.0,252.67
382.0,377.99
490.0,481.08
511.0,489.17
183.0,175.86
69.0,66.7
237.0,232.46
255.0,256.71
228.0,228.41
419.0,412.36
258.0,250.65
255.0,252.67
1.0,6.06
132.0,143.52
512.0,503.32
485.0,481.08
309.0,303.2
291.0,278.95
134.0,131.39
190.0,187.99
74.0,68.73
89.0,88.94
253.0,250.65
125.0,127.34
254.0,256.71
357.0,361.82
172.0,175.86
38.0,38.41
422.0,416.4
203.0,204.16
259.0,254.69
441.0,430.55
54.0,52.56
1.0,0.0
89.0,88.94
370.0,365.86
2.0,4.04
258.0,254.69
412.0,402.25
1.0,2.02
69.0,68.73
496.0,483.1
105.0,107.13
