y1_test,y_predicted
14.0,235.59
113.0,388.63
205.0,275.86
3.0,420.84
171.0,463.13
242.0,469.17
3.0,424.87
510.0,324.19
64.0,269.82
237.0,414.8
234.0,396.68
510.0,469.17
61.0,24.16
302.0,459.1
100.0,406.75
364.0,426.89
246.0,477.23
255.0,459.1
195.0,247.67
2.0,390.64
2.0,376.54
396.0,328.22
512.0,447.02
428.0,475.21
163.0,457.09
192.0,263.78
254.0,396.68
220.0,279.89
3.0,382.59
249.0,364.46
7.0,457.09
54.0,225.52
304.0,485.28
105.0,396.68
258.0,382.59
202.0,283.92
282.0,473.2
37.0,332.25
409.0,300.03
277.0,285.93
478.0,221.5
259.0,314.12
309.0,324.19
99.0,424.87
2.0,364.46
129.0,424.87
202.0,378.56
510.0,310.1
254.0,354.4
109.0,445.01
255.0,364.46
398.0,378.56
24.0,277.88
1.0,463.13
15.0,281.91
3.0,122.83
253.0,485.28
198.0,289.96
510.0,360.44
497.0,513.47
253.0,414.8
343.0,291.97
507.0,120.82
2.0,320.16
259.0,513.47
479.0,271.84
273.0,134.91
253.0,285.93
92.0,241.63
122.0,376.54
376.0,151.02
258.0,40.27
172.0,253.71
1.0,66.45
221.0,74.5
297.0,223.51
468.0,179.21
445.0,298.01
510.0,422.86
289.0,513.47
81.0,507.43
3.0,36.24
3.0,513.47
301.0,171.16
191.0,227.54
143.0,277.88
50.0,308.08
274.0,34.23
219.0,332.25
460.0,471.18
450.0,58.39
512.0,104.71
454.0,86.59
287.0,193.31
28.0,342.31
258.0,215.46
397.0,352.38
129.0,461.12
157.0,459.1
31.0,467.16
512.0,366.48
66.0,378.56
364.0,320.16
286.0,287.95
97.0,457.09
16.0,356.41
460.0,298.01
193.0,467.16
179.0,440.98
510.0,451.05
255.0,100.68
146.0,334.26
2.0,247.67
253.0,428.9
485.0,455.08
93.0,277.88
512.0,340.3
45.0,380.57
208.0,326.2
512.0,406.75
75.0,316.14
74.0,247.67
197.0,451.05
36.0,455.08
510.0,287.95
33.0,221.5
1.0,372.52
131.0,306.07
363.0,406.75
128.0,483.27
253.0,390.64
464.0,310.1
111.0,332.25
259.0,414.8
19.0,390.64
84.0,479.24
22.0,344.33
194.0,442.99
502.0,410.78
429.0,304.05
254.0,412.79
29.0,217.47
122.0,445.01
484.0,330.23
454.0,424.87
259.0,475.21
156.0,384.6
389.0,231.57
272.0,457.09
22.0,489.31
108.0,372.52
259.0,449.03
300.0,308.08
240.0,457.09
260.0,396.68
144.0,380.57
270.0,410.78
385.0,241.63
510.0,378.56
260.0,155.05
476.0,298.01
147.0,302.04
50.0,221.5
255.0,100.68
173.0,134.91
42.0,80.54
195.0,42.29
3.0,392.65
502.0,513.47
339.0,227.54
73.0,503.4
19.0,410.78
273.0,177.2
253.0,183.24
2.0,285.93
3.0,513.47
156.0,513.47
3.0,310.1
2.0,265.8
2.0,513.47
253.0,513.47
510.0,455.08
510.0,491.32
3.0,235.59
398.0,392.65
128.0,354.4
253.0,463.13
359.0,352.38
503.0,364.46
254.0,436.95
264.0,412.79
215.0,235.59
1.0,477.23
216.0,499.37
172.0,289.96
254.0,48.33
225.0,316.14
512.0,320.16
308.0,84.57
47.0,229.55
174.0,269.82
2.0,82.56
343.0,404.74
183.0,104.71
403.0,424.87
22.0,491.32
396.0,366.48
142.0,485.28
173.0,356.41
73.0,469.17
345.0,209.42
54.0,106.72
277.0,207.4
251.0,199.35
110.0,58.39
394.0,219.48
82.0,134.91
253.0,201.36
114.0,336.27
365.0,318.15
506.0,332.25
135.0,233.58
3.0,422.86
371.0,495.35
234.0,509.44
36.0,332.25
250.0,140.95
311.0,298.01
2.0,231.57
240.0,249.69
277.0,155.05
361.0,116.79
114.0,251.7
278.0,479.24
253.0,386.61
350.0,267.81
69.0,404.74
258.0,442.99
1.0,370.5
24.0,151.02
253.0,144.98
269.0,187.27
255.0,255.73
449.0,314.12
411.0,352.38
467.0,469.17
85.0,24.16
2.0,386.61
95.0,513.47
73.0,300.03
3.0,388.63
203.0,400.71
186.0,82.56
278.0,283.92
231.0,324.19
259.0,312.11
189.0,267.81
217.0,283.92
141.0,255.73
234.0,354.4
293.0,469.17
506.0,181.22
332.0,54.37
304.0,56.38
354.0,499.37
350.0,473.2
385.0,134.91
484.0,199.35
231.0,177.2
155.0,275.86
118.0,513.47
227.0,136.93
94.0,138.94
282.0,245.66
511.0,175.18
170.0,171.16
410.0,235.59
176.0,426.89
41.0,356.41
179.0,134.91
328.0,368.49
230.0,426.89
150.0,380.57
82.0,475.21
385.0,408.76
512.0,430.91
254.0,314.12
486.0,378.56
302.0,440.98
181.0,408.76
153.0,416.82
253.0,463.13
3.0,265.8
1.0,253.71
313.0,396.68
253.0,293.99
274.0,324.19
208.0,449.03
399.0,372.52
211.0,56.38
1.0,330.23
108.0,275.86
259.0,374.53
253.0,261.77
441.0,293.99
221.0,161.09
35.0,132.9
104.0,300.03
196.0,36.24
106.0,68.46
195.0,513.47
227.0,467.16
206.0,213.44
265.0,497.36
467.0,26.18
416.0,289.96
438.0,471.18
412.0,428.9
338.0,455.08
8.0,402.72
199.0,334.26
484.0,354.4
255.0,312.11
46.0,289.96
302.0,245.66
296.0,463.13
101.0,263.78
118.0,350.37
3.0,445.01
159.0,370.5
258.0,424.87
169.0,390.64
231.0,416.82
305.0,410.78
260.0,257.74
2.0,78.53
1.0,68.46
511.0,455.08
442.0,451.05
138.0,457.09
96.0,398.69
50.0,436.95
53.0,475.21
305.0,354.4
2.0,281.91
512.0,304.05
63.0,436.95
226.0,455.08
62.0,432.93
75.0,265.8
511.0,374.53
232.0,22.15
247.0,453.06
172.0,483.27
3.0,283.92
258.0,306.07
258.0,398.69
262.0,370.5
325.0,406.75
2.0,461.12
190.0,408.76
164.0,467.16
341.0,390.64
260.0,225.52
258.0,422.86
189.0,243.65
392.0,255.73
338.0,422.86
68.0,451.05
283.0,459.1
496.0,428.9
275.0,291.97
258.0,493.33
3.0,457.09
512.0,394.67
413.0,382.59
425.0,440.98
258.0,388.63
255.0,471.18
2.0,336.27
360.0,267.81
255.0,471.18
230.0,304.05
397.0,424.87
174.0,374.53
150.0,473.2
42.0,438.97
137.0,384.6
120.0,287.95
495.0,469.17
143.0,265.8
510.0,316.14
512.0,398.69
332.0,426.89
372.0,318.15
243.0,386.61
253.0,467.16
26.0,422.86
200.0,328.22
182.0,467.16
108.0,479.24
510.0,463.13
291.0,255.73
218.0,338.29
260.0,400.71
511.0,106.72
364.0,161.09
2.0,424.87
58.0,463.13
258.0,336.27
107.0,428.9
378.0,436.95
71.0,366.48
3.0,465.14
510.0,461.12
90.0,390.64
281.0,398.69
423.0,461.12
285.0,424.87
1.0,438.97
260.0,308.08
277.0,481.25
253.0,449.03
378.0,384.6
411.0,213.44
254.0,432.93
198.0,402.72
54.0,370.5
492.0,420.84
107.0,445.01
225.0,293.99
106.0,273.85
2.0,366.48
241.0,390.64
171.0,438.97
452.0,352.38
101.0,457.09
161.0,410.78
383.0,296.0
48.0,449.03
413.0,422.86
3.0,384.6
60.0,414.8
490.0,465.14
365.0,398.69
1.0,380.57
512.0,354.4
259.0,175.18
73.0,408.76
179.0,271.84
41.0,318.15
57.0,334.26
89.0,457.09
504.0,436.95
3.0,314.12
81.0,356.41
408.0,408.76
61.0,404.74
476.0,298.01
254.0,469.17
260.0,459.1
254.0,265.8
196.0,475.21
49.0,416.82
130.0,463.13
230.0,392.65
255.0,447.02
385.0,140.95
291.0,430.91
183.0,489.31
3.0,318.15
250.0,205.39
484.0,382.59
146.0,459.1
196.0,229.55
259.0,388.63
512.0,348.35
155.0,394.67
129.0,372.52
458.0,477.23
493.0,283.92
66.0,396.68
258.0,235.59
237.0,153.03
127.0,388.63
223.0,481.25
253.0,298.01
157.0,364.46
1.0,348.35
128.0,308.08
500.0,390.64
353.0,457.09
265.0,225.52
111.0,428.9
162.0,483.27
360.0,475.21
78.0,384.6
54.0,338.29
215.0,390.64
59.0,465.14
49.0,231.57
366.0,426.89
470.0,312.11
406.0,436.95
238.0,422.86
277.0,408.76
495.0,451.05
260.0,418.83
2.0,271.84
37.0,457.09
505.0,430.91
49.0,483.27
469.0,263.78
200.0,388.63
279.0,368.49
329.0,473.2
154.0,463.13
48.0,332.25
154.0,467.16
139.0,378.56
31.0,453.06
474.0,344.33
99.0,445.01
345.0,370.5
18.0,384.6
152.0,283.92
157.0,447.02
96.0,368.49
510.0,406.75
260.0,209.42
258.0,350.37
29.0,434.94
495.0,430.91
255.0,259.76
120.0,279.89
38.0,388.63
2.0,388.63
512.0,18.12
347.0,322.18
439.0,398.69
75.0,471.18
495.0,463.13
255.0,461.12
80.0,432.93
80.0,465.14
512.0,402.72
377.0,384.6
469.0,366.48
511.0,489.31
154.0,239.62
143.0,447.02
99.0,404.74
2.0,481.25
36.0,338.29
489.0,457.09
209.0,241.63
438.0,352.38
291.0,473.2
358.0,332.25
181.0,451.05
319.0,434.94
447.0,261.77
123.0,298.01
2.0,364.46
259.0,469.17
415.0,442.99
23.0,453.06
399.0,257.74
246.0,414.8
115.0,436.95
308.0,420.84
1.0,386.61
405.0,302.04
286.0,469.17
353.0,263.78
134.0,457.09
288.0,457.09
264.0,328.22
355.0,461.12
103.0,451.05
58.0,424.87
3.0,418.83
14.0,326.2
511.0,215.46
91.0,322.18
116.0,275.86
229.0,424.87
127.0,245.66
464.0,320.16
424.0,304.05
32.0,140.95
73.0,132.9
188.0,255.73
1.0,181.22
259.0,461.12
511.0,16.11
102.0,108.73
329.0,390.64
1.0,122.83
461.0,477.23
288.0,205.39
162.0,344.33
80.0,130.88
223.0,402.72
372.0,189.28
30.0,108.73
302.0,461.12
146.0,104.71
254.0,312.11
287.0,362.45
253.0,350.37
2.0,366.48
22.0,32.22
205.0,138.94
107.0,116.79
442.0,58.39
102.0,112.76
342.0,271.84
483.0,334.26
410.0,277.88
63.0,245.66
301.0,124.84
153.0,84.57
164.0,213.44
111.0,193.31
258.0,185.25
510.0,340.3
400.0,271.84
21.0,330.23
77.0,394.67
140.0,102.69
1.0,229.55
260.0,459.1
510.0,358.42
1.0,275.86
356.0,10.07
49.0,16.11
370.0,16.11
144.0,16.11
352.0,16.11
259.0,8.05
258.0,6.04
129.0,8.05
287.0,6.04
487.0,20.14
342.0,18.12
108.0,8.05
398.0,12.08
2.0,8.05
151.0,6.04
354.0,22.15
1.0,20.14
253.0,24.16
234.0,6.04
61.0,6.04
152.0,406.75
255.0,155.05
168.0,247.67
384.0,358.42
510.0,10.07
258.0,16.11
311.0,18.12
1.0,10.07
259.0,12.08
210.0,6.04
340.0,20.14
171.0,8.05
202.0,20.14
370.0,20.14
253.0,10.07
254.0,14.1
273.0,6.04
133.0,30.2
168.0,16.11
253.0,16.11
227.0,6.04
41.0,8.05
2.0,20.14
62.0,6.04
138.0,426.89
9.0,126.86
109.0,469.17
336.0,414.8
3.0,302.04
305.0,56.38
259.0,334.26
67.0,229.55
131.0,219.48
108.0,144.98
254.0,181.22
1.0,344.33
416.0,18.12
23.0,6.04
81.0,20.14
214.0,12.08
1.0,12.08
2.0,6.04
52.0,18.12
137.0,8.05
337.0,16.11
65.0,10.07
91.0,20.14
254.0,26.18
258.0,22.15
410.0,8.05
510.0,20.14
148.0,18.12
146.0,14.1
71.0,8.05
3.0,6.04
62.0,12.08
73.0,6.04
16.0,18.12
75.0,8.05
207.0,10.07
226.0,32.22
473.0,12.08
253.0,18.12
269.0,10.07
80.0,14.1
41.0,24.16
316.0,6.04
139.0,6.04
346.0,18.12
322.0,14.1
258.0,4.03
103.0,78.53
217.0,408.76
446.0,116.79
41.0,82.56
221.0,402.72
383.0,287.95
253.0,279.89
350.0,352.38
417.0,98.67
404.0,128.87
511.0,70.48
333.0,112.76
443.0,348.35
197.0,314.12
126.0,382.59
62.0,302.04
272.0,4.03
488.0,10.07
406.0,215.46
269.0,4.03
267.0,245.66
459.0,26.18
254.0,68.46
255.0,233.58
510.0,34.23
181.0,8.05
265.0,118.8
510.0,6.04
327.0,165.12
255.0,10.07
84.0,4.03
502.0,269.82
410.0,8.05
253.0,84.57
212.0,124.84
400.0,231.57
259.0,6.04
440.0,54.37
200.0,18.12
109.0,6.04
324.0,267.81
181.0,38.26
3.0,6.04
382.0,4.03
450.0,227.54
448.0,10.07
185.0,86.59
359.0,271.84
371.0,8.05
65.0,163.1
258.0,157.06
1.0,261.77
136.0,291.97
221.0,44.3
475.0,4.03
121.0,4.03
190.0,4.03
461.0,4.03
291.0,6.04
176.0,6.04
143.0,12.08
483.0,10.07
474.0,8.05
163.0,68.46
184.0,12.08
312.0,6.04
362.0,215.46
510.0,6.04
243.0,136.93
414.0,6.04
433.0,8.05
157.0,6.04
480.0,6.04
260.0,14.1
179.0,10.07
1.0,149.01
88.0,86.59
343.0,92.63
254.0,6.04
21.0,8.05
461.0,8.05
1.0,18.12
292.0,38.26
74.0,330.23
299.0,46.31
503.0,376.54
474.0,513.47
230.0,40.27
248.0,36.24
462.0,36.24
2.0,40.27
436.0,36.24
255.0,279.89
1.0,481.25
294.0,44.3
507.0,445.01
511.0,86.59
290.0,501.39
253.0,40.27
289.0,513.47
3.0,513.47
75.0,98.67
205.0,28.19
497.0,20.14
32.0,465.14
254.0,44.3
10.0,338.29
224.0,32.22
154.0,36.24
51.0,42.29
1.0,265.8
426.0,378.56
275.0,30.2
160.0,40.27
432.0,46.31
459.0,4.03
181.0,4.03
511.0,4.03
1.0,10.07
108.0,382.59
2.0,8.05
79.0,6.04
40.0,8.05
22.0,173.17
197.0,8.05
506.0,72.49
380.0,8.05
376.0,6.04
130.0,102.69
253.0,48.33
377.0,8.05
88.0,60.41
1.0,8.05
119.0,283.92
272.0,8.05
103.0,6.04
3.0,10.07
482.0,104.71
165.0,8.05
262.0,157.06
246.0,4.03
258.0,4.03
336.0,8.05
315.0,120.82
152.0,42.29
88.0,155.05
16.0,8.05
81.0,80.54
7.0,14.1
240.0,6.04
20.0,130.88
87.0,4.03
254.0,4.03
109.0,6.04
1.0,8.05
443.0,40.27
255.0,497.36
511.0,350.37
259.0,513.47
230.0,38.26
255.0,50.34
377.0,40.27
2.0,56.38
502.0,497.36
60.0,175.18
448.0,179.21
72.0,449.03
210.0,36.24
127.0,104.71
510.0,30.2
114.0,22.15
375.0,36.24
452.0,84.57
116.0,289.96
201.0,32.22
30.0,6.04
139.0,8.05
409.0,14.1
131.0,14.1
260.0,46.31
13.0,8.05
510.0,227.54
279.0,289.96
15.0,211.43
169.0,4.03
329.0,78.53
388.0,4.03
97.0,6.04
46.0,6.04
130.0,263.78
402.0,16.11
259.0,6.04
123.0,287.95
410.0,8.05
391.0,197.33
151.0,6.04
1.0,8.05
402.0,155.05
298.0,8.05
255.0,157.06
123.0,157.06
149.0,6.04
333.0,4.03
67.0,4.03
2.0,4.03
184.0,491.32
153.0,62.42
90.0,6.04
243.0,6.04
389.0,6.04
3.0,38.26
477.0,6.04
255.0,112.76
255.0,362.45
318.0,10.07
10.0,4.03
241.0,4.03
53.0,16.11
1.0,8.05
102.0,54.37
442.0,38.26
259.0,86.59
9.0,46.31
258.0,34.23
151.0,42.29
5.0,235.59
345.0,28.19
510.0,34.23
58.0,42.29
48.0,46.31
61.0,42.29
73.0,50.34
411.0,36.24
182.0,36.24
195.0,38.26
178.0,167.13
255.0,239.62
212.0,219.48
260.0,207.4
251.0,207.4
131.0,241.63
337.0,44.3
325.0,140.95
435.0,4.03
59.0,6.04
2.0,6.04
108.0,4.03
237.0,8.05
143.0,38.26
149.0,96.65
242.0,6.04
349.0,6.04
218.0,6.04
255.0,10.07
330.0,106.72
315.0,6.04
512.0,96.65
377.0,10.07
445.0,257.74
281.0,14.1
1.0,4.03
492.0,247.67
255.0,66.45
2.0,22.15
196.0,6.04
510.0,60.41
20.0,50.34
512.0,18.12
124.0,249.69
84.0,10.07
253.0,14.1
274.0,4.03
471.0,6.04
35.0,247.67
203.0,6.04
316.0,10.07
305.0,215.46
387.0,6.04
356.0,175.18
200.0,112.76
214.0,6.04
69.0,16.11
1.0,322.18
476.0,44.3
260.0,213.44
28.0,497.36
107.0,394.67
512.0,453.06
178.0,82.56
70.0,30.2
3.0,46.31
204.0,485.28
139.0,30.2
260.0,34.23
104.0,306.07
195.0,40.27
2.0,112.76
389.0,48.33
251.0,358.42
56.0,68.46
10.0,34.23
275.0,48.33
494.0,44.3
3.0,4.03
490.0,308.08
496.0,32.22
389.0,138.94
451.0,110.75
441.0,195.32
192.0,10.07
357.0,6.04
192.0,4.03
380.0,126.86
511.0,12.08
139.0,205.39
2.0,8.05
472.0,146.99
258.0,22.15
253.0,6.04
93.0,28.19
222.0,6.04
24.0,6.04
45.0,217.47
50.0,237.61
363.0,330.23
2.0,102.69
150.0,48.33
511.0,485.28
39.0,116.79
260.0,215.46
1.0,40.27
2.0,479.24
375.0,445.01
259.0,36.24
76.0,40.27
2.0,36.24
2.0,34.23
490.0,400.71
1.0,30.2
114.0,50.34
22.0,46.31
123.0,36.24
290.0,140.95
130.0,445.01
1.0,306.07
504.0,34.23
5.0,42.29
1.0,157.06
202.0,469.17
215.0,40.27
102.0,38.26
75.0,26.18
103.0,34.23
22.0,199.35
510.0,34.23
194.0,36.24
73.0,32.22
245.0,24.16
254.0,110.75
253.0,80.54
255.0,46.31
3.0,489.31
74.0,38.26
130.0,505.42
253.0,46.31
258.0,4.03
207.0,6.04
253.0,4.03
253.0,134.91
170.0,6.04
56.0,8.05
482.0,193.31
48.0,10.07
189.0,6.04
397.0,6.04
255.0,10.07
293.0,44.3
157.0,52.35
271.0,42.29
176.0,46.31
468.0,72.49
253.0,42.29
37.0,440.98
174.0,473.2
255.0,420.84
259.0,487.29
232.0,34.23
236.0,34.23
126.0,34.23
8.0,34.23
37.0,505.42
373.0,24.16
512.0,479.24
428.0,181.22
156.0,489.31
213.0,296.0
230.0,165.12
59.0,205.39
463.0,42.29
193.0,505.42
466.0,34.23
27.0,72.49
92.0,346.34
114.0,110.75
6.0,36.24
486.0,38.26
304.0,60.41
511.0,24.16
444.0,88.6
102.0,114.78
255.0,6.04
405.0,4.03
205.0,6.04
262.0,6.04
93.0,10.07
2.0,6.04
88.0,495.35
139.0,88.6
333.0,6.04
2.0,207.4
364.0,223.51
469.0,10.07
63.0,6.04
491.0,4.03
396.0,6.04
421.0,225.52
474.0,8.05
259.0,16.11
307.0,14.1
351.0,215.46
345.0,229.55
131.0,6.04
2.0,20.14
253.0,6.04
349.0,235.59
253.0,16.11
141.0,8.05
138.0,287.95
239.0,12.08
20.0,102.69
347.0,155.05
3.0,8.05
266.0,479.24
289.0,4.03
254.0,219.48
108.0,6.04
1.0,6.04
1.0,473.2
319.0,36.24
6.0,48.33
297.0,48.33
150.0,28.19
510.0,44.3
510.0,42.29
147.0,406.75
259.0,32.22
153.0,422.86
510.0,20.14
20.0,40.27
438.0,50.34
50.0,126.86
109.0,269.82
96.0,304.05
255.0,24.16
416.0,342.31
395.0,32.22
141.0,157.06
213.0,106.72
163.0,173.17
42.0,207.4
421.0,6.04
3.0,6.04
51.0,398.69
1.0,348.35
510.0,491.32
25.0,6.04
89.0,4.03
253.0,217.47
454.0,312.11
270.0,6.04
121.0,84.57
251.0,4.03
3.0,90.61
336.0,4.03
111.0,114.78
136.0,6.04
511.0,4.03
159.0,6.04
1.0,8.05
347.0,32.22
289.0,38.26
253.0,42.29
429.0,32.22
32.0,46.31
320.0,44.3
115.0,50.34
77.0,457.09
389.0,46.31
238.0,30.2
167.0,32.22
424.0,36.24
177.0,36.24
165.0,38.26
32.0,42.29
290.0,350.37
27.0,46.31
3.0,42.29
188.0,362.45
360.0,217.47
473.0,144.98
253.0,16.11
253.0,4.03
131.0,193.31
202.0,4.03
230.0,10.07
3.0,6.04
22.0,251.7
114.0,92.63
234.0,6.04
253.0,6.04
96.0,80.54
147.0,6.04
255.0,4.03
265.0,104.71
384.0,6.04
418.0,8.05
311.0,22.15
25.0,134.91
337.0,273.85
373.0,4.03
122.0,185.25
422.0,12.08
46.0,197.33
173.0,6.04
221.0,6.04
270.0,86.59
404.0,6.04
487.0,92.63
332.0,4.03
512.0,36.24
255.0,300.03
350.0,6.04
166.0,12.08
484.0,6.04
254.0,10.07
258.0,263.78
440.0,8.05
3.0,235.59
259.0,507.43
3.0,12.08
421.0,62.42
44.0,146.99
145.0,4.03
349.0,6.04
503.0,6.04
512.0,8.05
328.0,304.05
478.0,10.07
358.0,10.07
2.0,12.08
186.0,255.73
224.0,30.2
303.0,122.83
483.0,6.04
3.0,116.79
191.0,6.04
1.0,6.04
79.0,36.24
397.0,40.27
251.0,36.24
455.0,44.3
386.0,120.82
238.0,382.59
228.0,410.78
179.0,185.25
5.0,14.1
278.0,36.24
320.0,32.22
157.0,38.26
1.0,34.23
469.0,44.3
263.0,34.23
454.0,40.27
60.0,42.29
249.0,30.2
282.0,197.33
219.0,44.3
33.0,118.8
3.0,130.88
254.0,42.29
253.0,136.93
3.0,253.71
72.0,78.53
263.0,90.61
258.0,36.24
430.0,233.58
231.0,310.1
40.0,84.57
380.0,28.19
48.0,26.18
305.0,100.68
258.0,36.24
10.0,161.09
54.0,32.22
420.0,215.46
99.0,106.72
114.0,26.18
510.0,22.15
255.0,348.35
253.0,42.29
511.0,50.34
11.0,48.33
365.0,207.4
76.0,40.27
1.0,4.03
249.0,197.33
168.0,12.08
373.0,6.04
127.0,10.07
243.0,36.24
154.0,245.66
305.0,12.08
128.0,6.04
238.0,6.04
38.0,6.04
3.0,205.39
306.0,44.3
511.0,219.48
254.0,130.88
339.0,215.46
233.0,86.59
483.0,4.03
370.0,102.69
253.0,213.44
196.0,10.07
255.0,4.03
119.0,189.28
315.0,6.04
45.0,6.04
189.0,285.93
479.0,318.15
73.0,215.46
258.0,396.68
317.0,358.42
173.0,344.33
204.0,251.7
10.0,318.15
102.0,481.25
248.0,161.09
154.0,199.35
120.0,376.54
97.0,376.54
512.0,316.14
7.0,44.3
260.0,485.28
254.0,384.6
86.0,223.51
147.0,241.63
2.0,374.53
511.0,483.27
108.0,48.33
49.0,104.71
38.0,469.17
511.0,477.23
1.0,108.73
1.0,477.23
255.0,487.29
381.0,167.13
236.0,203.37
334.0,225.52
493.0,259.76
390.0,310.1
489.0,354.4
491.0,261.77
512.0,197.33
484.0,219.48
179.0,304.05
450.0,334.26
28.0,88.6
3.0,475.21
450.0,495.35
511.0,88.6
394.0,298.01
490.0,197.33
54.0,179.21
253.0,434.94
392.0,370.5
433.0,217.47
1.0,263.78
453.0,471.18
440.0,149.01
491.0,326.2
40.0,267.81
81.0,283.92
7.0,126.86
284.0,120.82
512.0,354.4
258.0,310.1
254.0,24.16
38.0,177.2
510.0,348.35
258.0,52.35
348.0,370.5
501.0,241.63
129.0,281.91
264.0,195.32
212.0,132.9
343.0,257.74
36.0,108.73
131.0,209.42
399.0,416.82
60.0,104.71
318.0,94.64
214.0,378.56
255.0,370.5
359.0,374.53
332.0,354.4
210.0,153.03
259.0,173.17
191.0,380.57
258.0,316.14
286.0,36.24
232.0,86.59
372.0,392.65
255.0,128.87
5.0,52.35
253.0,82.56
175.0,404.74
445.0,163.1
259.0,308.08
203.0,384.6
289.0,370.5
260.0,360.44
260.0,155.05
254.0,356.41
3.0,126.86
262.0,235.59
326.0,356.41
124.0,68.46
49.0,106.72
282.0,263.78
11.0,120.82
3.0,261.77
384.0,183.24
93.0,102.69
189.0,263.78
387.0,167.13
138.0,74.5
486.0,106.72
156.0,78.53
3.0,167.13
410.0,219.48
390.0,142.97
462.0,120.82
254.0,74.5
253.0,177.2
404.0,112.76
136.0,102.69
242.0,112.76
510.0,90.61
455.0,90.61
465.0,98.67
102.0,104.71
42.0,100.68
132.0,253.71
392.0,132.9
247.0,128.87
398.0,118.8
36.0,157.06
222.0,235.59
255.0,98.67
53.0,4.03
1.0,10.07
410.0,16.11
405.0,6.04
210.0,8.05
255.0,26.18
255.0,18.12
313.0,6.04
99.0,6.04
117.0,30.2
101.0,6.04
17.0,6.04
477.0,12.08
152.0,8.05
258.0,12.08
254.0,6.04
153.0,8.05
456.0,6.04
258.0,10.07
511.0,8.05
158.0,4.03
3.0,14.1
510.0,217.47
2.0,90.61
259.0,225.52
437.0,82.56
2.0,128.87
309.0,259.76
66.0,104.71
3.0,332.25
186.0,253.71
10.0,140.95
511.0,249.69
253.0,74.5
384.0,155.05
221.0,78.53
380.0,110.75
3.0,92.63
338.0,253.71
133.0,112.76
364.0,144.98
136.0,56.38
510.0,120.82
144.0,72.49
68.0,155.05
264.0,271.84
14.0,138.94
428.0,243.65
216.0,118.8
259.0,116.79
258.0,126.86
255.0,86.59
308.0,124.84
164.0,76.52
74.0,155.05
260.0,296.0
272.0,136.93
131.0,118.8
3.0,136.93
253.0,215.46
71.0,191.29
65.0,322.18
255.0,293.99
27.0,136.93
8.0,205.39
258.0,287.95
3.0,161.09
260.0,281.91
122.0,104.71
255.0,110.75
3.0,108.73
253.0,241.63
28.0,177.2
254.0,255.73
503.0,98.67
303.0,68.46
306.0,118.8
260.0,149.01
228.0,136.93
510.0,120.82
512.0,68.46
77.0,142.97
496.0,211.43
463.0,86.59
106.0,74.5
62.0,122.83
39.0,291.97
153.0,241.63
315.0,201.36
18.0,136.93
511.0,243.65
254.0,52.35
260.0,130.88
511.0,118.8
254.0,48.33
255.0,82.56
443.0,120.82
253.0,161.09
506.0,98.67
253.0,72.49
108.0,197.33
110.0,142.97
258.0,90.61
16.0,102.69
251.0,291.97
323.0,120.82
1.0,114.78
112.0,6.04
247.0,10.07
145.0,20.14
99.0,6.04
241.0,22.15
72.0,6.04
95.0,6.04
510.0,14.1
218.0,10.07
344.0,12.08
219.0,4.03
316.0,20.14
402.0,6.04
20.0,6.04
377.0,22.15
19.0,6.04
2.0,12.08
307.0,14.1
510.0,8.05
255.0,8.05
512.0,108.73
511.0,50.34
417.0,42.29
497.0,86.59
445.0,70.48
54.0,108.73
512.0,302.04
154.0,66.45
511.0,138.94
415.0,20.14
119.0,114.78
3.0,118.8
221.0,263.78
194.0,98.67
510.0,146.99
471.0,112.76
138.0,52.35
141.0,138.94
284.0,110.75
3.0,108.73
262.0,269.82
510.0,120.82
254.0,46.31
255.0,173.17
255.0,110.75
325.0,106.72
436.0,68.46
488.0,126.86
374.0,92.63
191.0,120.82
22.0,6.04
127.0,229.55
116.0,195.32
314.0,503.4
139.0,469.17
403.0,134.91
512.0,144.98
231.0,287.95
58.0,6.04
253.0,263.78
255.0,503.4
507.0,255.73
491.0,265.8
146.0,263.78
53.0,326.2
254.0,430.91
40.0,477.23
253.0,376.54
409.0,191.29
220.0,30.2
349.0,126.86
229.0,122.83
155.0,324.19
9.0,136.93
488.0,396.68
3.0,503.4
417.0,231.57
61.0,64.44
341.0,253.71
445.0,243.65
2.0,491.32
511.0,487.29
483.0,142.97
80.0,60.41
241.0,253.71
494.0,36.24
506.0,259.76
273.0,396.68
74.0,223.51
240.0,348.35
258.0,231.57
259.0,159.08
253.0,8.05
2.0,473.2
321.0,4.03
260.0,416.82
258.0,58.39
412.0,348.35
3.0,436.95
3.0,8.05
83.0,501.39
254.0,471.18
382.0,78.53
490.0,243.65
511.0,487.29
183.0,493.33
69.0,277.88
237.0,74.5
255.0,245.66
228.0,255.73
419.0,259.76
258.0,245.66
255.0,4.03
1.0,310.1
132.0,241.63
512.0,213.44
485.0,130.88
309.0,356.41
291.0,136.93
134.0,489.31
190.0,187.27
74.0,366.48
89.0,322.18
253.0,501.39
125.0,513.47
254.0,332.25
357.0,32.22
172.0,203.37
38.0,447.02
422.0,213.44
203.0,215.46
259.0,209.42
441.0,86.59
54.0,155.05
1.0,503.4
89.0,477.23
370.0,318.15
2.0,296.0
258.0,136.93
412.0,197.33
1.0,380.57
69.0,62.42
496.0,163.1
105.0,430.91
